"","filename","category_en","category_ja","project","id","produces","ID","Sex.(f/m)","OpenSciense.(ok:1/no:0)","AgeD.(days)","AgeM.(months)"
"3092","PC_O0028_31_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0028",17,"O0028","f",1,965,31
"3093","PC_O0028_31_Yellow.xlsx","connecting_words","接続語","PC","O0028",3,"O0028","f",1,965,31
"3094","PC_O0028_31_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0028",23,"O0028","f",1,965,31
"3095","PC_O0028_31_Yellow.xlsx","conversations","会話語","PC","O0028",14,"O0028","f",1,965,31
"3096","PC_O0028_31_Yellow.xlsx","others","その他","PC","O0028",9,"O0028","f",1,965,31
"3097","PC_O0043_26_Yellow.xlsx","sounds","幼児語","PC","O0043",12,"O0043","m",1,803,26
"3098","PC_O0043_26_Yellow.xlsx","animals","動物の名前","PC","O0043",42,"O0043","m",1,803,26
"3099","PC_O0043_26_Yellow.xlsx","vehicles","乗り物","PC","O0043",14,"O0043","m",1,803,26
"3100","PC_O0043_26_Yellow.xlsx","toys","おもちゃ","PC","O0043",14,"O0043","m",1,803,26
"3101","PC_O0043_26_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0043",57,"O0043","m",1,803,26
"3102","PC_O0043_26_Yellow.xlsx","clothing","衣類","PC","O0043",12,"O0043","m",1,803,26
"3103","PC_O0043_26_Yellow.xlsx","body_parts","体の部分","PC","O0043",23,"O0043","m",1,803,26
"3104","PC_O0043_26_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0043",16,"O0043","m",1,803,26
"3105","PC_O0043_26_Yellow.xlsx","household","小さな家庭用品","PC","O0043",29,"O0043","m",1,803,26
"3106","PC_O0043_26_Yellow.xlsx","outside","戸外のもの","PC","O0043",25,"O0043","m",1,803,26
"3107","PC_O0043_26_Yellow.xlsx","places","おでかけ","PC","O0043",9,"O0043","m",1,803,26
"3108","PC_O0043_26_Yellow.xlsx","people","人々","PC","O0043",23,"O0043","m",1,803,26
"3109","PC_O0043_26_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0043",25,"O0043","m",1,803,26
"3110","PC_O0043_26_Yellow.xlsx","action_words","動作語","PC","O0043",91,"O0043","m",1,803,26
"3111","PC_O0043_26_Yellow.xlsx","time_words","時間についてのことば","PC","O0043",9,"O0043","m",1,803,26
"3112","PC_O0043_26_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0043",49,"O0043","m",1,803,26
"3113","PC_O0043_26_Yellow.xlsx","pronouns","代名詞","PC","O0043",16,"O0043","m",1,803,26
"3114","PC_O0043_26_Yellow.xlsx","question_words","質問のことば","PC","O0043",2,"O0043","m",1,803,26
"3115","PC_O0043_26_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0043",8,"O0043","m",1,803,26
"3116","PC_O0043_26_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0043",15,"O0043","m",1,803,26
"3117","PC_O0043_26_Yellow.xlsx","connecting_words","接続語","PC","O0043",0,"O0043","m",1,803,26
"3118","PC_O0043_26_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0043",23,"O0043","m",1,803,26
"3119","PC_O0043_26_Yellow.xlsx","conversations","会話語","PC","O0043",7,"O0043","m",1,803,26
"3120","PC_O0043_26_Yellow.xlsx","others","その他","PC","O0043",8,"O0043","m",1,803,26
"3121","PC_O0043_32_Yellow.xlsx","sounds","幼児語","PC","O0043",12,"O0043","m",1,995,32
"3122","PC_O0043_32_Yellow.xlsx","animals","動物の名前","PC","O0043",43,"O0043","m",1,995,32
"3123","PC_O0043_32_Yellow.xlsx","vehicles","乗り物","PC","O0043",14,"O0043","m",1,995,32
"3124","PC_O0043_32_Yellow.xlsx","toys","おもちゃ","PC","O0043",16,"O0043","m",1,995,32
"3125","PC_O0043_32_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0043",63,"O0043","m",1,995,32
"3126","PC_O0043_32_Yellow.xlsx","clothing","衣類","PC","O0043",13,"O0043","m",1,995,32
"3127","PC_O0043_32_Yellow.xlsx","body_parts","体の部分","PC","O0043",25,"O0043","m",1,995,32
"3128","PC_O0043_32_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0043",20,"O0043","m",1,995,32
"3129","PC_O0043_32_Yellow.xlsx","household","小さな家庭用品","PC","O0043",34,"O0043","m",1,995,32
"3130","PC_O0043_32_Yellow.xlsx","outside","戸外のもの","PC","O0043",26,"O0043","m",1,995,32
"3131","PC_O0043_32_Yellow.xlsx","places","おでかけ","PC","O0043",11,"O0043","m",1,995,32
"3132","PC_O0043_32_Yellow.xlsx","people","人々","PC","O0043",24,"O0043","m",1,995,32
"3133","PC_O0043_32_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0043",25,"O0043","m",1,995,32
"3134","PC_O0043_32_Yellow.xlsx","action_words","動作語","PC","O0043",97,"O0043","m",1,995,32
"3135","PC_O0043_32_Yellow.xlsx","time_words","時間についてのことば","PC","O0043",10,"O0043","m",1,995,32
"3136","PC_O0043_32_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0043",58,"O0043","m",1,995,32
"3137","PC_O0043_32_Yellow.xlsx","pronouns","代名詞","PC","O0043",18,"O0043","m",1,995,32
"3138","PC_O0043_32_Yellow.xlsx","question_words","質問のことば","PC","O0043",7,"O0043","m",1,995,32
"3139","PC_O0043_32_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0043",14,"O0043","m",1,995,32
"3140","PC_O0043_32_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0043",16,"O0043","m",1,995,32
"3141","PC_O0043_32_Yellow.xlsx","connecting_words","接続語","PC","O0043",1,"O0043","m",1,995,32
"3142","PC_O0043_32_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0043",24,"O0043","m",1,995,32
"3143","PC_O0043_32_Yellow.xlsx","conversations","会話語","PC","O0043",11,"O0043","m",1,995,32
"3144","PC_O0043_32_Yellow.xlsx","others","その他","PC","O0043",8,"O0043","m",1,995,32
"3145","PC_O0083_26_Yellow.xlsx","sounds","幼児語","PC","O0083",9,"O0083","m",1,812,26
"3146","PC_O0083_26_Yellow.xlsx","animals","動物の名前","PC","O0083",7,"O0083","m",1,812,26
"3147","PC_O0083_26_Yellow.xlsx","vehicles","乗り物","PC","O0083",3,"O0083","m",1,812,26
"3148","PC_O0083_26_Yellow.xlsx","toys","おもちゃ","PC","O0083",3,"O0083","m",1,812,26
"3149","PC_O0083_26_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0083",24,"O0083","m",1,812,26
"3150","PC_O0083_26_Yellow.xlsx","clothing","衣類","PC","O0083",4,"O0083","m",1,812,26
"3151","PC_O0083_26_Yellow.xlsx","body_parts","体の部分","PC","O0083",7,"O0083","m",1,812,26
"3152","PC_O0083_26_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0083",0,"O0083","m",1,812,26
"3153","PC_O0083_26_Yellow.xlsx","household","小さな家庭用品","PC","O0083",5,"O0083","m",1,812,26
"3154","PC_O0083_26_Yellow.xlsx","outside","戸外のもの","PC","O0083",4,"O0083","m",1,812,26
"3155","PC_O0083_26_Yellow.xlsx","places","おでかけ","PC","O0083",3,"O0083","m",1,812,26
"3156","PC_O0083_26_Yellow.xlsx","people","人々","PC","O0083",8,"O0083","m",1,812,26
"3157","PC_O0083_26_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0083",7,"O0083","m",1,812,26
"3158","PC_O0083_26_Yellow.xlsx","action_words","動作語","PC","O0083",2,"O0083","m",1,812,26
"3159","PC_O0083_26_Yellow.xlsx","time_words","時間についてのことば","PC","O0083",0,"O0083","m",1,812,26
"3160","PC_O0083_26_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0083",8,"O0083","m",1,812,26
"3161","PC_O0083_26_Yellow.xlsx","pronouns","代名詞","PC","O0083",5,"O0083","m",1,812,26
"3162","PC_O0083_26_Yellow.xlsx","question_words","質問のことば","PC","O0083",0,"O0083","m",1,812,26
"3163","PC_O0083_26_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0083",3,"O0083","m",1,812,26
"3164","PC_O0083_26_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0083",1,"O0083","m",1,812,26
"3165","PC_O0083_26_Yellow.xlsx","connecting_words","接続語","PC","O0083",0,"O0083","m",1,812,26
"3166","PC_O0083_26_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0083",16,"O0083","m",1,812,26
"3167","PC_O0083_26_Yellow.xlsx","conversations","会話語","PC","O0083",4,"O0083","m",1,812,26
"3168","PC_O0083_26_Yellow.xlsx","others","その他","PC","O0083",2,"O0083","m",1,812,26
"3169","PC_O0083_33_Yellow.xlsx","sounds","幼児語","PC","O0083",10,"O0083","m",1,1023,33
"3170","PC_O0083_33_Yellow.xlsx","animals","動物の名前","PC","O0083",33,"O0083","m",1,1023,33
"3171","PC_O0083_33_Yellow.xlsx","vehicles","乗り物","PC","O0083",14,"O0083","m",1,1023,33
"3172","PC_O0083_33_Yellow.xlsx","toys","おもちゃ","PC","O0083",17,"O0083","m",1,1023,33
"3173","PC_O0083_33_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0083",52,"O0083","m",1,1023,33
"3174","PC_O0083_33_Yellow.xlsx","clothing","衣類","PC","O0083",13,"O0083","m",1,1023,33
"3175","PC_O0083_33_Yellow.xlsx","body_parts","体の部分","PC","O0083",22,"O0083","m",1,1023,33
"3176","PC_O0083_33_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0083",12,"O0083","m",1,1023,33
"3177","PC_O0083_33_Yellow.xlsx","household","小さな家庭用品","PC","O0083",31,"O0083","m",1,1023,33
"3178","PC_O0083_33_Yellow.xlsx","outside","戸外のもの","PC","O0083",22,"O0083","m",1,1023,33
"3179","PC_O0083_33_Yellow.xlsx","places","おでかけ","PC","O0083",13,"O0083","m",1,1023,33
"3180","PC_O0083_33_Yellow.xlsx","people","人々","PC","O0083",14,"O0083","m",1,1023,33
"3181","PC_O0083_33_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0083",22,"O0083","m",1,1023,33
"3182","PC_O0083_33_Yellow.xlsx","action_words","動作語","PC","O0083",71,"O0083","m",1,1023,33
"3183","PC_O0083_33_Yellow.xlsx","time_words","時間についてのことば","PC","O0083",6,"O0083","m",1,1023,33
"3184","PC_O0083_33_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0083",42,"O0083","m",1,1023,33
"3185","PC_O0083_33_Yellow.xlsx","pronouns","代名詞","PC","O0083",11,"O0083","m",1,1023,33
"3186","PC_O0083_33_Yellow.xlsx","question_words","質問のことば","PC","O0083",7,"O0083","m",1,1023,33
"3187","PC_O0083_33_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0083",11,"O0083","m",1,1023,33
"3188","PC_O0083_33_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0083",15,"O0083","m",1,1023,33
"3189","PC_O0083_33_Yellow.xlsx","connecting_words","接続語","PC","O0083",0,"O0083","m",1,1023,33
"3190","PC_O0083_33_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0083",22,"O0083","m",1,1023,33
"3191","PC_O0083_33_Yellow.xlsx","conversations","会話語","PC","O0083",10,"O0083","m",1,1023,33
"3192","PC_O0083_33_Yellow.xlsx","others","その他","PC","O0083",5,"O0083","m",1,1023,33
"3193","PC_O0104_25_Yellow.xlsx","sounds","幼児語","PC","O0104",4,"O0104","f",1,784,25
"3194","PC_O0104_25_Yellow.xlsx","animals","動物の名前","PC","O0104",30,"O0104","f",1,784,25
"3195","PC_O0104_25_Yellow.xlsx","vehicles","乗り物","PC","O0104",5,"O0104","f",1,784,25
"3196","PC_O0104_25_Yellow.xlsx","toys","おもちゃ","PC","O0104",8,"O0104","f",1,784,25
"3197","PC_O0104_25_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0104",60,"O0104","f",1,784,25
"3198","PC_O0104_25_Yellow.xlsx","clothing","衣類","PC","O0104",12,"O0104","f",1,784,25
"3199","PC_O0104_25_Yellow.xlsx","body_parts","体の部分","PC","O0104",27,"O0104","f",1,784,25
"3200","PC_O0104_25_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0104",15,"O0104","f",1,784,25
"3201","PC_O0104_25_Yellow.xlsx","household","小さな家庭用品","PC","O0104",19,"O0104","f",1,784,25
"3202","PC_O0104_25_Yellow.xlsx","outside","戸外のもの","PC","O0104",15,"O0104","f",1,784,25
"3203","PC_O0104_25_Yellow.xlsx","places","おでかけ","PC","O0104",8,"O0104","f",1,784,25
"3204","PC_O0104_25_Yellow.xlsx","people","人々","PC","O0104",14,"O0104","f",1,784,25
"3205","PC_O0104_25_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0104",23,"O0104","f",1,784,25
"3206","PC_O0104_25_Yellow.xlsx","action_words","動作語","PC","O0104",44,"O0104","f",1,784,25
"3207","PC_O0104_25_Yellow.xlsx","time_words","時間についてのことば","PC","O0104",8,"O0104","f",1,784,25
"3208","PC_O0104_25_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0104",39,"O0104","f",1,784,25
"3209","PC_O0104_25_Yellow.xlsx","pronouns","代名詞","PC","O0104",9,"O0104","f",1,784,25
"3210","PC_O0104_25_Yellow.xlsx","question_words","質問のことば","PC","O0104",1,"O0104","f",1,784,25
"3211","PC_O0104_25_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0104",4,"O0104","f",1,784,25
"3212","PC_O0104_25_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0104",14,"O0104","f",1,784,25
"3213","PC_O0104_25_Yellow.xlsx","connecting_words","接続語","PC","O0104",1,"O0104","f",1,784,25
"3214","PC_O0104_25_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0104",11,"O0104","f",1,784,25
"3215","PC_O0104_25_Yellow.xlsx","conversations","会話語","PC","O0104",10,"O0104","f",1,784,25
"3216","PC_O0104_25_Yellow.xlsx","others","その他","PC","O0104",4,"O0104","f",1,784,25
"3217","PC_O0104_32_Yellow.xlsx","sounds","幼児語","PC","O0104",12,"O0104","f",1,987,32
"3218","PC_O0104_32_Yellow.xlsx","animals","動物の名前","PC","O0104",41,"O0104","f",1,987,32
"3219","PC_O0104_32_Yellow.xlsx","vehicles","乗り物","PC","O0104",13,"O0104","f",1,987,32
"3220","PC_O0104_32_Yellow.xlsx","toys","おもちゃ","PC","O0104",17,"O0104","f",1,987,32
"3221","PC_O0104_32_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0104",67,"O0104","f",1,987,32
"3222","PC_O0104_32_Yellow.xlsx","clothing","衣類","PC","O0104",27,"O0104","f",1,987,32
"3223","PC_O0104_32_Yellow.xlsx","body_parts","体の部分","PC","O0104",27,"O0104","f",1,987,32
"3224","PC_O0104_32_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0104",30,"O0104","f",1,987,32
"3225","PC_O0104_32_Yellow.xlsx","household","小さな家庭用品","PC","O0104",50,"O0104","f",1,987,32
"3226","PC_O0104_32_Yellow.xlsx","outside","戸外のもの","PC","O0104",31,"O0104","f",1,987,32
"3227","PC_O0104_32_Yellow.xlsx","places","おでかけ","PC","O0104",20,"O0104","f",1,987,32
"3228","PC_O0104_32_Yellow.xlsx","people","人々","PC","O0104",27,"O0104","f",1,987,32
"3229","PC_O0104_32_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0104",24,"O0104","f",1,987,32
"3230","PC_O0104_32_Yellow.xlsx","action_words","動作語","PC","O0104",102,"O0104","f",1,987,32
"3231","PC_O0104_32_Yellow.xlsx","time_words","時間についてのことば","PC","O0104",12,"O0104","f",1,987,32
"3232","PC_O0104_32_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0104",63,"O0104","f",1,987,32
"3233","PC_O0104_32_Yellow.xlsx","pronouns","代名詞","PC","O0104",21,"O0104","f",1,987,32
"3234","PC_O0104_32_Yellow.xlsx","question_words","質問のことば","PC","O0104",10,"O0104","f",1,987,32
"3235","PC_O0104_32_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0104",23,"O0104","f",1,987,32
"3236","PC_O0104_32_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0104",17,"O0104","f",1,987,32
"3237","PC_O0104_32_Yellow.xlsx","connecting_words","接続語","PC","O0104",5,"O0104","f",1,987,32
"3238","PC_O0104_32_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0104",24,"O0104","f",1,987,32
"3239","PC_O0104_32_Yellow.xlsx","conversations","会話語","PC","O0104",14,"O0104","f",1,987,32
"3240","PC_O0104_32_Yellow.xlsx","others","その他","PC","O0104",9,"O0104","f",1,987,32
"3241","PC_O0115_26_Yellow.xlsx","sounds","幼児語","PC","O0115",12,"O0115","m",1,819,26
"3242","PC_O0115_26_Yellow.xlsx","animals","動物の名前","PC","O0115",31,"O0115","m",1,819,26
"3243","PC_O0115_26_Yellow.xlsx","vehicles","乗り物","PC","O0115",13,"O0115","m",1,819,26
"3244","PC_O0115_26_Yellow.xlsx","toys","おもちゃ","PC","O0115",9,"O0115","m",1,819,26
"3245","PC_O0115_26_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0115",58,"O0115","m",1,819,26
"3246","PC_O0115_26_Yellow.xlsx","clothing","衣類","PC","O0115",7,"O0115","m",1,819,26
"3247","PC_O0115_26_Yellow.xlsx","body_parts","体の部分","PC","O0115",19,"O0115","m",1,819,26
"3248","PC_O0115_26_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0115",10,"O0115","m",1,819,26
"3249","PC_O0115_26_Yellow.xlsx","household","小さな家庭用品","PC","O0115",19,"O0115","m",1,819,26
"3250","PC_O0115_26_Yellow.xlsx","outside","戸外のもの","PC","O0115",11,"O0115","m",1,819,26
"3251","PC_O0115_26_Yellow.xlsx","places","おでかけ","PC","O0115",9,"O0115","m",1,819,26
"3252","PC_O0115_26_Yellow.xlsx","people","人々","PC","O0115",15,"O0115","m",1,819,26
"3253","PC_O0115_26_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0115",18,"O0115","m",1,819,26
"3254","PC_O0115_26_Yellow.xlsx","action_words","動作語","PC","O0115",33,"O0115","m",1,819,26
"3255","PC_O0115_26_Yellow.xlsx","time_words","時間についてのことば","PC","O0115",2,"O0115","m",1,819,26
"3256","PC_O0115_26_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0115",26,"O0115","m",1,819,26
"3257","PC_O0115_26_Yellow.xlsx","pronouns","代名詞","PC","O0115",5,"O0115","m",1,819,26
"3258","PC_O0115_26_Yellow.xlsx","question_words","質問のことば","PC","O0115",3,"O0115","m",1,819,26
"3259","PC_O0115_26_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0115",6,"O0115","m",1,819,26
"3260","PC_O0115_26_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0115",10,"O0115","m",1,819,26
"3261","PC_O0115_26_Yellow.xlsx","connecting_words","接続語","PC","O0115",0,"O0115","m",1,819,26
"3262","PC_O0115_26_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0115",14,"O0115","m",1,819,26
"3263","PC_O0115_26_Yellow.xlsx","conversations","会話語","PC","O0115",7,"O0115","m",1,819,26
"3264","PC_O0115_26_Yellow.xlsx","others","その他","PC","O0115",3,"O0115","m",1,819,26
"3265","PC_O0115_33_Yellow.xlsx","sounds","幼児語","PC","O0115",12,"O0115","m",1,1011,33
"3266","PC_O0115_33_Yellow.xlsx","animals","動物の名前","PC","O0115",43,"O0115","m",1,1011,33
"3267","PC_O0115_33_Yellow.xlsx","vehicles","乗り物","PC","O0115",13,"O0115","m",1,1011,33
"3268","PC_O0115_33_Yellow.xlsx","toys","おもちゃ","PC","O0115",16,"O0115","m",1,1011,33
"3269","PC_O0115_33_Yellow.xlsx","food_drink","食べ物と飲み物","PC","O0115",64,"O0115","m",1,1011,33
"3270","PC_O0115_33_Yellow.xlsx","clothing","衣類","PC","O0115",16,"O0115","m",1,1011,33
"3271","PC_O0115_33_Yellow.xlsx","body_parts","体の部分","PC","O0115",27,"O0115","m",1,1011,33
"3272","PC_O0115_33_Yellow.xlsx","furniture_rooms","家具と部屋","PC","O0115",25,"O0115","m",1,1011,33
"3273","PC_O0115_33_Yellow.xlsx","household","小さな家庭用品","PC","O0115",43,"O0115","m",1,1011,33
"3274","PC_O0115_33_Yellow.xlsx","outside","戸外のもの","PC","O0115",29,"O0115","m",1,1011,33
"3275","PC_O0115_33_Yellow.xlsx","places","おでかけ","PC","O0115",13,"O0115","m",1,1011,33
"3276","PC_O0115_33_Yellow.xlsx","people","人々","PC","O0115",20,"O0115","m",1,1011,33
"3277","PC_O0115_33_Yellow.xlsx","games_routines","日課とあいさつ","PC","O0115",25,"O0115","m",1,1011,33
"3278","PC_O0115_33_Yellow.xlsx","action_words","動作語","PC","O0115",85,"O0115","m",1,1011,33
"3279","PC_O0115_33_Yellow.xlsx","time_words","時間についてのことば","PC","O0115",6,"O0115","m",1,1011,33
"3280","PC_O0115_33_Yellow.xlsx","descriptive_words","ようす・性質","PC","O0115",47,"O0115","m",1,1011,33
"3281","PC_O0115_33_Yellow.xlsx","pronouns","代名詞","PC","O0115",13,"O0115","m",1,1011,33
"3282","PC_O0115_33_Yellow.xlsx","question_words","質問のことば","PC","O0115",6,"O0115","m",1,1011,33
"3283","PC_O0115_33_Yellow.xlsx","locations","位置と場所についてのことば","PC","O0115",11,"O0115","m",1,1011,33
"3284","PC_O0115_33_Yellow.xlsx","quantifiers","数量をあらわすことば","PC","O0115",15,"O0115","m",1,1011,33
"3285","PC_O0115_33_Yellow.xlsx","connecting_words","接続語","PC","O0115",2,"O0115","m",1,1011,33
"3286","PC_O0115_33_Yellow.xlsx","sounds2","幼児語（その２）","PC","O0115",19,"O0115","m",1,1011,33
